date,outflow,type
2005-03-30,18.937,1
2005-03-31,18.111,1
2005-04-01,18.357,1
2005-04-02,19.749,1
2005-04-03,18.993,1
2005-04-04,17.734,1
2005-04-05,16.221,1
2005-04-06,16.263,1
2005-04-07,16.588,1
2005-04-08,14.768,1
2005-04-09,12.92,1
2005-04-10,11.229,1
2005-04-11,10.689,1
2005-04-12,10.342,1
2005-04-13,10.427,1
2005-04-14,10.966,1
2005-04-15,11.818,1
2005-04-16,12.82,1
2005-04-17,16.431,1
2005-04-18,23.912,1
2005-04-19,20.646,1
2005-04-20,20.753,1
2005-04-21,23.684,1
2005-04-22,23.892,1
2005-04-23,21.28,1
2005-04-24,19.0,1
2005-04-25,16.689,1
2005-04-26,15.395,1
2005-04-27,14.914,1
2005-04-28,14.324,1
2005-04-29,14.447,1
2005-04-30,14.599,1
2005-05-01,15.026,1
2005-05-02,14.109,1
2005-05-03,12.525,1
2005-05-04,11.029,1
2005-05-05,10.435,1
2005-05-06,9.628,1
2005-05-07,9.305,1
2005-05-08,8.765,1
2005-05-09,8.54,1
2005-05-10,9.303,1
2005-05-11,8.414,1
2005-05-12,8.564,1
2005-05-13,8.3,1
2005-05-14,8.368,1
2005-05-15,7.796,1
2005-05-16,8.939,1
2005-05-17,14.576,1
2005-05-18,13.344,1
2005-05-19,12.018,1
2005-05-20,11.439,1
2005-05-21,10.625,1
2005-05-22,9.703,1
2005-05-23,8.81,1
2005-05-24,7.889,1
2005-05-25,8.016,1
2005-05-26,7.197,1
2005-05-27,7.893,1
2005-05-28,6.972,1
2005-05-29,7.059,1
2005-05-30,6.203,1
2005-05-31,6.144,1
2005-06-01,5.851,1
2005-06-02,5.529,1
2005-06-03,5.091,1
2005-06-04,5.152,1
2005-06-05,5.276,1
2005-06-06,4.797,1
2005-06-07,5.076,1
2005-06-08,4.093,1
2005-06-09,4.525,1
2005-06-10,4.338,1
2005-06-11,4.357,1
2005-06-12,4.529,1
2005-06-13,4.335,1
2005-06-14,4.973,1
2005-06-15,4.232,1
2005-06-16,3.951,1
2005-06-17,3.248,1
2005-06-18,3.964,1
2005-06-19,3.417,1
2005-06-20,4.84,1
2005-06-21,3.45,1
2005-06-22,3.493,1
2005-06-23,3.569,1
2005-06-24,3.729,1
2005-06-25,3.556,1
2005-06-26,3.451,1
2005-06-27,2.843,1
2005-06-28,3.51,1
2005-06-29,3.746,1
2005-06-30,2.897,1
2005-07-01,3.462,1
2005-07-02,3.251,1
2005-07-03,2.893,1
2005-07-04,3.238,1
2005-07-05,2.769,1
2005-07-06,2.693,1
2005-07-07,3.112,1
2005-07-08,2.857,1
2005-07-09,2.42,1
2005-07-10,3.284,1
2005-07-11,1.9,1
2005-07-12,2.536,1
2005-07-13,2.838,1
2005-07-14,2.826,1
2005-07-15,2.719,1
2005-07-16,2.656,1
2005-07-17,2.2,1
2005-07-18,2.922,1
2005-07-19,2.359,1
2005-07-20,3.274,1
2005-07-21,2.346,1
2005-07-22,1.74,1
2005-07-23,2.016,1
2005-07-24,2.155,1
2005-07-25,2.155,1
2005-07-26,2.653,1
2005-07-27,2.521,1
2005-07-28,2.314,1
2005-07-29,2.145,1
2005-07-30,2.691,1
2005-07-31,2.288,1
2005-08-01,2.794,1
2005-08-02,2.586,1
2005-08-03,2.127,1
2005-08-04,2.24,1
2005-08-05,2.068,1
2005-08-06,2.074,1
2005-08-07,1.788,1
2005-08-08,1.946,1
2005-08-09,1.894,1
2005-08-10,2.695,1
2005-08-11,2.661,1
2005-08-12,2.568,1
2005-08-13,1.882,1
2005-08-14,1.293,1
2005-08-15,1.972,1
2005-08-16,2.568,1
2005-08-17,2.817,1
2005-08-18,1.734,1
2005-08-19,2.458,1
2005-08-20,2.146,1
2005-08-21,2.121,1
2005-08-22,1.676,1
2005-08-23,2.301,1
2005-08-24,1.797,1
2005-08-25,2.001,1
2005-08-26,1.986,1
2005-08-27,1.957,1
2005-08-28,1.776,1
2005-08-29,2.023,1
2005-08-30,1.856,1
2005-08-31,1.697,1
2005-09-01,1.897,1
2005-09-02,1.855,1
2005-09-03,1.487,1
2005-09-04,1.78,1
2005-09-05,2.31,1
2005-09-06,1.709,1
2005-09-07,2.309,1
2005-09-08,2.232,1
2005-09-09,1.81,1
2005-09-10,2.497,1
2005-09-11,1.416,1
2005-09-12,2.31,1
2005-09-13,2.349,1
2005-09-14,1.74,1
2005-09-15,2.295,1
2005-09-16,2.03,1
2005-09-17,1.554,1
2005-09-18,2.466,1
2005-09-19,2.552,1
2005-09-20,2.327,1
2005-09-21,1.754,1
2005-09-22,1.905,1
2005-09-23,2.333,1
2005-09-24,1.4,1
2005-09-25,1.595,1
2005-09-26,2.059,1
2005-09-27,2.575,1
2005-09-28,2.022,1
2005-09-29,2.195,1
2005-09-30,2.088,1
2005-10-01,2.568,1
2005-10-02,1.755,1
2005-10-03,1.126,1
2005-10-04,2.254,1
2005-10-05,1.246,1
2005-10-06,2.632,1
2005-10-07,1.793,1
2005-10-08,1.668,1
2005-10-09,1.699,1
2005-10-10,1.744,1
2005-10-11,2.082,1
2005-10-12,2.138,1
2005-10-13,3.833,1
2005-10-14,9.179,1
2005-10-15,6.936,1
2005-10-16,4.323,1
2005-10-17,3.591,1
2005-10-18,3.313,1
2005-10-19,3.075,1
2005-10-20,3.444,1
2005-10-21,3.046,1
2005-10-22,2.933,1
2005-10-23,3.096,1
2005-10-24,2.263,1
2005-10-25,2.748,1
2005-10-26,2.81,1
2005-10-27,2.763,1
2005-10-28,2.863,1
2005-10-29,2.785,1
2005-10-30,3.565,1
2005-10-31,5.355,1
2005-11-01,6.233,1
2005-11-02,5.697,1
2005-11-03,4.344,1
2005-11-04,4.625,1
2005-11-05,3.551,1
2005-11-06,3.63,1
2005-11-07,3.608,1
2005-11-08,3.187,1
2005-11-09,2.693,1
2005-11-10,4.787,1
2005-11-11,5.691,1
2005-11-12,4.679,1
2005-11-13,5.042,1
2005-11-14,10.996,1
2005-11-15,13.623,1
2005-11-16,12.729,1
2005-11-17,12.729,1
2005-11-18,9.615,1
2005-11-19,8.64,1
2005-11-20,7.553,1
2005-11-21,7.198,1
2005-11-22,6.747,1
2005-11-23,6.413,1
2005-11-24,5.767,1
2005-11-25,5.699,1
2005-11-26,5.26,1
2005-11-27,5.428,1
2005-11-28,4.688,1
2005-11-29,5.264,1
2005-11-30,4.421,1
2005-12-01,5.633,1
2005-12-02,13.048,1
2005-12-03,13.214,1
2005-12-04,12.617,1
2005-12-05,15.219,1
2005-12-06,12.728,1
2005-12-07,11.49,1
2005-12-08,10.586,1
2005-12-09,11.625,1
2005-12-10,11.592,1
2005-12-11,9.74,1
2005-12-12,8.704,1
2005-12-13,8.476,1
2005-12-14,9.176,1
2005-12-15,8.131,1
2005-12-16,8.074,1
2005-12-17,7.385,1
2005-12-18,8.363,1
2005-12-19,7.837,1
2005-12-20,7.88,1
2005-12-21,6.948,1
2005-12-22,6.942,1
2005-12-23,5.694,1
2005-12-24,6.061,1
2005-12-25,5.93,1
2005-12-26,5.263,1
2005-12-27,4.881,1
2005-12-28,5.884,1
2005-12-29,6.892,1
2005-12-30,16.61,1
2005-12-31,17.25,1
2006-01-01,15.744,1
2006-01-02,16.73,1
2006-01-03,18.454,1
2006-01-04,16.432,1
2006-01-05,14.956,1
2006-01-06,13.933,1
2006-01-07,12.513,1
2006-01-08,11.575,1
2006-01-09,10.313,1
2006-01-10,9.742,1
2006-01-11,9.368,1
2006-01-12,8.313,1
2006-01-13,7.928,1
2006-01-14,6.99,1
2006-01-15,6.561,1
2006-01-16,6.889,1
2006-01-17,6.356,1
2006-01-18,6.516,1
2006-01-19,7.14,1
2006-01-20,7.888,1
2006-01-21,6.536,1
2006-01-22,6.121,1
2006-01-23,6.735,1
2006-01-24,5.635,1
2006-01-25,6.098,1
2006-01-26,4.869,1
2006-01-27,5.824,1
2006-01-28,5.313,1
2006-01-29,4.235,1
2006-01-30,4.795,1
2006-01-31,5.234,1
2006-02-01,4.138,1
2006-02-02,4.574,1
2006-02-03,4.605,1
2006-02-04,4.159,1
2006-02-05,4.267,1
2006-02-06,4.34,1
2006-02-07,4.442,1
2006-02-08,2.945,1
2006-02-09,4.248,1
2006-02-10,4.649,1
2006-02-11,2.85,1
2006-02-12,3.64,1
2006-02-13,4.018,1
2006-02-14,4.268,1
2006-02-15,3.055,1
2006-02-16,4.9,1
2006-02-17,6.22,1
2006-02-18,7.713,1
2006-02-19,10.931,1
2006-02-20,10.005,1
2006-02-21,11.248,1
2006-02-22,9.278,1
2006-02-23,7.359,1
2006-02-24,7.523,1
2006-02-25,6.451,1
2006-02-26,7.634,1
2006-02-27,6.48,1
2006-02-28,6.98,1
2006-03-01,7.315,1
2006-03-02,7.015,1
2006-03-03,12.299,1
2006-03-04,17.958,1
2006-03-05,17.542,1
2006-03-06,14.717,1
2006-03-07,15.676,1
2006-03-08,19.39,1
2006-03-09,19.336,1
2006-03-10,19.32,1
2006-03-11,19.347,1
2006-03-12,19.255,1
2006-03-13,19.292,1
2006-03-14,19.278,1
2006-03-15,19.448,1
2006-03-16,19.514,1
2006-03-17,19.512,1
2006-03-18,19.449,1
2006-03-19,19.466,1
2006-03-20,19.451,1
2006-03-21,18.777,1
2006-03-22,16.432,1
2006-03-23,17.128,1
2006-03-24,18.925,1
2006-03-25,19.669,1
2006-03-26,18.73,1
2006-03-27,19.56,1
2006-03-28,19.577,1
2006-03-29,19.195,1
2006-03-30,0.315,1
2006-03-31,19.254,1
2006-04-01,18.569,1
2006-04-02,16.13,1
2006-04-03,14.404,1
2006-04-04,14.116,1
2006-04-05,14.897,1
2006-04-06,13.515,1
2006-04-07,12.771,1
2006-04-08,11.494,1
2006-04-09,12.401,1
2006-04-10,12.186,1
2006-04-11,10.884,1
2006-04-12,9.708,1
2006-04-13,9.325,1
2006-04-14,9.038,1
2006-04-15,10.631,1
2006-04-16,10.78,1
2006-04-17,10.961,1
2006-04-18,10.691,1
2006-04-19,10.017,1
2006-04-20,9.593,1
2006-04-21,11.372,1
2006-04-22,11.227,1
2006-04-23,10.085,1
2006-04-24,9.742,1
2006-04-25,9.855,1
2006-04-26,10.384,1
2006-04-27,9.157,1
2006-04-28,9.117,1
2006-04-29,8.546,1
2006-04-30,7.51,1
2006-05-01,8.063,1
2006-05-02,6.897,1
2006-05-03,8.139,1
2006-05-04,9.557,1
2006-05-05,8.604,1
2006-05-06,7.938,1
2006-05-07,7.009,1
2006-05-08,6.666,1
2006-05-09,5.981,1
2006-05-10,6.239,1
2006-05-11,6.28,1
2006-05-12,6.246,1
2006-05-13,6.586,1
2006-05-14,6.046,1
2006-05-15,6.099,1
2006-05-16,6.608,1
2006-05-17,5.163,1
2006-05-18,5.95,1
2006-05-19,5.212,1
2006-05-20,5.647,1
2006-05-21,5.034,1
2006-05-22,4.339,1
2006-05-23,5.295,1
2006-05-24,4.016,1
2006-05-25,4.437,1
2006-05-26,4.45,1
2006-05-27,3.759,1
2006-05-28,4.463,1
2006-05-29,3.299,1
2006-05-30,4.407,1
2006-05-31,2.757,1
2006-06-01,4.161,1
2006-06-02,3.542,1
2006-06-03,3.157,1
2006-06-04,3.495,1
2006-06-05,2.825,1
2006-06-06,3.301,1
2006-06-07,3.41,1
2006-06-08,1.705,1
2006-06-09,3.718,1
2006-06-10,3.333,1
2006-06-11,2.925,1
2006-06-12,2.745,1
2006-06-13,3.231,1
2006-06-14,3.876,1
2006-06-15,3.478,1
2006-06-16,3.137,1
2006-06-17,2.988,1
2006-06-18,3.978,1
2006-06-19,2.676,1
2006-06-20,3.295,1
2006-06-21,2.563,1
2006-06-22,3.312,1
2006-06-23,2.714,1
2006-06-24,2.513,1
2006-06-25,3.103,1
2006-06-26,2.501,1
2006-06-27,2.82,1
2006-06-28,2.208,1
2006-06-29,2.618,1
2006-06-30,3.057,1
2006-07-01,2.431,1
2006-07-02,2.481,1
2006-07-03,2.678,1
2006-07-04,2.912,1
2006-07-05,3.413,1
2006-07-06,2.798,1
2006-07-07,2.835,1
2006-07-08,2.374,1
2006-07-09,2.534,1
2006-07-10,2.267,1
2006-07-11,0.804,1
2006-07-12,0.067,1
2006-07-13,1.493,1
2006-07-14,2.074,1
2006-07-15,2.723,1
2006-07-16,2.566,1
2006-07-17,2.382,1
2006-07-18,2.232,1
2006-07-19,2.636,1
2006-07-20,2.524,1
2006-07-21,2.254,1
2006-07-22,2.911,1
2006-07-23,1.998,1
2006-07-24,2.285,1
2006-07-25,2.617,1
2006-07-26,2.54,1
2006-07-27,2.791,1
2006-07-28,2.745,1
2006-07-29,2.097,1
2006-07-30,2.608,1
2006-07-31,2.621,1
2006-08-01,2.477,1
2006-08-02,2.995,1
2006-08-03,1.998,1
2006-08-04,2.506,1
2006-08-05,1.949,1
2006-08-06,1.939,1
2006-08-07,2.226,1
2006-08-08,1.611,1
2006-08-09,1.685,1
2006-08-10,2.662,1
2006-08-11,1.664,1
2006-08-12,1.953,1
2006-08-13,1.03,1
2006-08-14,1.868,1
2006-08-15,2.388,1
2006-08-16,1.859,1
2006-08-17,1.985,1
2006-08-18,2.05,1
2006-08-19,2.324,1
2006-08-20,1.956,1
2006-08-21,2.032,1
2006-08-22,1.856,1
2006-08-23,1.927,1
2006-08-24,1.995,1
2006-08-25,1.93,1
2006-08-26,1.991,1
2006-08-27,1.813,1
2006-08-28,1.605,1
2006-08-29,1.941,1
2006-08-30,1.371,1
2006-08-31,2.005,1
2006-09-01,1.817,1
2006-09-02,1.706,1
2006-09-03,1.581,1
2006-09-04,1.747,1
2006-09-05,1.73,1
2006-09-06,1.689,1
2006-09-07,1.343,1
2006-09-08,1.836,1
2006-09-09,1.851,1
2006-09-10,1.811,1
2006-09-11,1.811,1
2006-09-12,2.049,1
2006-09-13,1.749,1
2006-09-14,1.777,1
2006-09-15,1.96,1
2006-09-16,0.951,1
2006-09-17,2.915,1
2006-09-18,2.055,1
2006-09-19,1.907,1
2006-09-20,1.225,1
2006-09-21,2.186,1
2006-09-22,2.213,1
2006-09-23,0.858,1
2006-09-24,2.45,1
2006-09-25,5.853,1
2006-09-26,3.021,1
2006-09-27,1.575,1
2006-09-28,2.505,1
2006-09-29,2.437,1
2006-09-30,2.574,1
2006-10-01,2.346,1
2006-10-02,2.442,1
2006-10-03,6.024,1
2006-10-04,5.522,1
2006-10-05,5.356,1
2006-10-06,4.944,1
2006-10-07,10.07,1
2006-10-08,7.821,1
2006-10-09,5.876,1
2006-10-10,4.974,1
2006-10-11,6.301,1
2006-10-12,8.079,1
2006-10-13,5.413,1
2006-10-14,4.583,1
2006-10-15,4.623,1
2006-10-16,3.647,1
2006-10-17,1.848,1
2006-10-18,0.223,1
2006-10-19,0.092,1
2006-10-20,1.966,1
2006-10-21,6.094,1
2006-10-22,7.437,1
2006-10-23,13.932,1
2006-10-24,14.905,1
2006-10-25,22.92,1
2006-10-26,26.224,1
2006-10-27,18.823,1
2006-10-28,13.275,1
2006-10-29,10.989,1
2006-10-30,8.382,1
2006-10-31,7.854,1
2006-11-01,6.94,1
2006-11-02,6.384,1
2006-11-03,5.621,1
2006-11-04,5.892,1
2006-11-05,5.16,1
2006-11-06,4.246,1
2006-11-07,4.927,1
2006-11-08,4.599,1
2006-11-09,4.293,1
2006-11-10,4.562,1
2006-11-11,4.441,1
2006-11-12,3.94,1
2006-11-13,3.776,1
2006-11-14,3.799,1
2006-11-15,3.457,1
2006-11-16,3.343,1
2006-11-17,4.795,1
2006-11-18,4.478,1
2006-11-19,8.352,1
2006-11-20,9.763,1
2006-11-21,10.635,1
2006-11-22,19.921,1
2006-11-23,17.581,1
2006-11-24,18.286,1
2006-11-25,28.826,1
2006-11-26,21.54,1
2006-11-27,17.689,1
2006-11-28,18.202,1
2006-11-29,15.749,1
2006-11-30,13.107,1
2006-12-01,11.414,1
2006-12-02,10.233,1
2006-12-03,9.523,1
2006-12-04,11.039,1
2006-12-05,11.712,1
2006-12-06,13.435,1
2006-12-07,14.042,1
2006-12-08,19.607,1
2006-12-09,18.765,1
2006-12-10,17.635,1
2006-12-11,14.285,1
2006-12-12,15.663,1
2006-12-13,16.097,1
2006-12-14,14.253,1
2006-12-15,13.057,1
2006-12-16,12.132,1
2006-12-17,12.76,1
2006-12-18,13.829,1
2006-12-19,13.24,1
2006-12-20,12.015,1
2006-12-21,10.638,1
2006-12-22,9.903,1
2006-12-23,9.205,1
2006-12-24,8.489,1
2006-12-25,8.138,1
2006-12-26,7.777,1
2006-12-27,6.978,1
2006-12-28,6.698,1
2006-12-29,7.189,1
2006-12-30,7.558,1
2006-12-31,11.263,1
2007-01-01,11.003,1
2007-01-02,9.592,1
2007-01-03,8.409,1
2007-01-04,7.754,1
2007-01-05,7.395,1
2007-01-06,6.931,1
2007-01-07,5.67,1
2007-01-08,6.887,1
2007-01-09,5.675,1
2007-01-10,6.161,1
2007-01-11,5.218,1
2007-01-12,5.407,1
2007-01-13,4.939,1
2007-01-14,5.736,1
2007-01-15,4.796,1
2007-01-16,5.524,1
2007-01-17,4.052,1
2007-01-18,4.755,1
2007-01-19,5.427,1
2007-01-20,3.365,1
2007-01-21,4.938,1
2007-01-22,4.54,1
2007-01-23,5.019,1
2007-01-24,4.569,1
2007-01-25,4.788,1
2007-01-26,4.526,1
2007-01-27,4.278,1
2007-01-28,4.847,1
2007-01-29,4.347,1
2007-01-30,4.109,1
2007-01-31,3.834,1
2007-02-01,4.74,1
2007-02-02,5.176,1
2007-02-03,5.201,1
2007-02-04,4.966,1
2007-02-05,6.962,1
2007-02-06,6.676,1
2007-02-07,8.648,1
2007-02-08,16.135,1
2007-02-09,17.171,1
2007-02-10,17.215,1
2007-02-11,20.802,1
2007-02-12,28.334,1
2007-02-13,23.458,1
2007-02-14,26.564,1
2007-02-15,23.717,1
2007-02-16,21.006,1
2007-02-17,20.187,1
2007-02-18,21.181,1
2007-02-19,21.229,1
2007-02-20,21.402,1
2007-02-21,17.856,1
2007-02-22,16.052,1
2007-02-23,17.968,1
2007-02-24,20.374,1
2007-02-25,20.82,1
2007-02-26,19.874,1
2007-02-27,17.451,1
2007-02-28,18.851,1
2007-03-01,17.313,1
2007-03-02,16.41,1
2007-03-03,20.664,1
2007-03-04,19.657,1
2007-03-05,16.25,1
2007-03-06,13.921,1
2007-03-07,12.682,1
2007-03-08,13.216,1
2007-03-09,13.878,1
2007-03-10,17.135,1
2007-03-11,14.815,1
2007-03-12,13.458,1
2007-03-13,12.171,1
2007-03-14,11.448,1
2007-03-15,10.356,1
2007-03-16,9.905,1
2007-03-17,9.735,1
2007-03-18,9.102,1
2007-03-19,9.284,1
2007-03-20,9.406,1
2007-03-21,9.311,1
2007-03-22,8.514,1
2007-03-23,12.011,1
2007-03-24,14.233,1
2007-03-25,14.5,1
2007-03-26,14.787,1
2007-03-27,13.778,1
2007-03-28,12.833,1
2007-03-29,12.507,1
2007-03-30,11.999,1
2007-03-31,13.573,1
2007-04-01,13.791,1
2007-04-02,14.156,1
2007-04-03,14.179,1
2007-04-04,14.945,1
2007-04-05,15.084,1
2007-04-06,13.477,1
2007-04-07,14.017,1
2007-04-08,16.644,1
2007-04-09,18.329,1
2007-04-10,18.507,1
2007-04-11,20.024,1
2007-04-12,21.446,1
2007-04-13,21.011,1
2007-04-14,20.057,1
2007-04-15,18.339,1
2007-04-16,18.483,1
2007-04-17,18.559,1
2007-04-18,18.591,1
2007-04-19,17.658,1
2007-04-20,19.252,1
2007-04-21,16.675,1
2007-04-22,15.459,1
2007-04-23,14.457,1
2007-04-24,13.702,1
2007-04-25,14.988,1
2007-04-26,23.246,1
2007-04-27,23.448,1
2007-04-28,21.829,1
2007-04-29,20.699,1
2007-04-30,20.924,1
2007-05-01,19.044,1
2007-05-02,17.356,1
2007-05-03,15.438,1
2007-05-04,14.343,1
2007-05-05,13.124,1
2007-05-06,11.859,1
2007-05-07,10.732,1
2007-05-08,10.599,1
2007-05-09,10.178,1
2007-05-10,9.287,1
2007-05-11,9.234,1
2007-05-12,8.914,1
2007-05-13,7.032,1
2007-05-14,6.962,1
2007-05-15,7.731,1
2007-05-16,7.899,1
2007-05-17,6.685,1
2007-05-18,7.609,1
2007-05-19,6.685,1
2007-05-20,7.391,1
2007-05-21,12.017,1
2007-05-22,11.628,1
2007-05-23,9.853,1
2007-05-24,7.472,1
2007-05-25,10.4,1
2007-05-26,13.409,1
2007-05-27,12.35,1
2007-05-28,11.775,1
2007-05-29,12.229,1
2007-05-30,11.455,1
2007-05-31,10.382,1
2007-06-01,9.12,1
2007-06-02,8.816,1
2007-06-03,8.054,1
2007-06-04,7.446,1
2007-06-05,7.946,1
2007-06-06,6.517,1
2007-06-07,6.927,1
2007-06-08,6.421,1
2007-06-09,6.846,1
2007-06-10,6.348,1
2007-06-11,5.745,1
2007-06-12,6.254,1
2007-06-13,5.528,1
2007-06-14,6.47,1
2007-06-15,6.378,1
2007-06-16,5.49,1
2007-06-17,5.545,1
2007-06-18,5.426,1
2007-06-19,5.631,1
2007-06-20,4.238,1
2007-06-21,4.997,1
2007-06-22,4.814,1
2007-06-23,5.378,1
2007-06-24,3.889,1
2007-06-25,5.435,1
2007-06-26,4.436,1
2007-06-27,3.59,1
2007-06-28,4.954,1
2007-06-29,3.659,1
2007-06-30,3.856,1
2007-07-01,3.842,1
2007-07-02,4.052,1
2007-07-03,4.358,1
2007-07-04,2.612,1
2007-07-05,3.757,1
2007-07-06,4.337,1
2007-07-07,3.614,1
2007-07-08,4.11,1
2007-07-09,2.374,1
2007-07-10,3.84,1
2007-07-11,3.494,1
2007-07-12,3.389,1
2007-07-13,2.68,1
2007-07-14,3.708,1
2007-07-15,2.625,1
2007-07-16,3.877,1
2007-07-17,2.522,1
2007-07-18,3.225,1
2007-07-19,4.458,1
2007-07-20,2.344,1
2007-07-21,3.412,1
2007-07-22,3.344,1
2007-07-23,3.312,1
2007-07-24,2.705,1
2007-07-25,3.378,1
2007-07-26,2.74,1
2007-07-27,2.477,1
2007-07-28,0.876,1
2007-07-29,1.479,1
2007-07-30,1.622,1
2007-07-31,1.86,1
2007-08-01,1.92,1
2007-08-02,0.471,1
2007-08-03,0.477,1
2007-08-04,2.533,1
2007-08-05,1.268,1
2007-08-06,2.649,1
2007-08-07,2.418,1
2007-08-08,2.489,1
2007-08-09,2.699,1
2007-08-10,3.152,1
2007-08-11,2.278,1
2007-08-12,2.756,1
2007-08-13,1.578,1
2007-08-14,2.08,1
2007-08-15,3.53,1
2007-08-16,2.216,1
2007-08-17,2.206,1
2007-08-18,2.428,1
2007-08-19,2.486,1
2007-08-20,2.053,1
2007-08-21,2.519,1
2007-08-22,2.79,1
2007-08-23,3.353,1
2007-08-24,3.698,1
2007-08-25,3.035,1
2007-08-26,2.855,1
2007-08-27,2.248,1
2007-08-28,2.912,1
2007-08-29,3.259,1
2007-08-30,3.328,1
2007-08-31,2.941,1
2007-09-01,3.601,1
2007-09-02,2.522,1
2007-09-03,2.123,1
2007-09-04,2.505,1
2007-09-05,2.36,1
2007-09-06,2.693,1
2007-09-07,2.699,1
2007-09-08,2.253,1
2007-09-09,1.977,1
2007-09-10,2.262,1
2007-09-11,1.938,1
2007-09-12,2.59,1
2007-09-13,2.325,1
2007-09-14,2.01,1
2007-09-15,2.017,1
2007-09-16,2.142,1
2007-09-17,2.09,1
2007-09-18,2.3,1
2007-09-19,2.609,1
2007-09-20,2.232,1
2007-09-21,2.701,1
2007-09-22,2.344,1
2007-09-23,2.002,1
2007-09-24,1.652,1
2007-09-25,2.178,1
2007-09-26,1.957,1
2007-09-27,2.349,1
2007-09-28,2.214,1
2007-09-29,2.525,1
2007-09-30,2.178,1
2007-10-01,1.691,1
2007-10-02,2.299,1
2007-10-03,2.162,1
2007-10-04,2.559,1
2007-10-05,2.346,1
2007-10-06,2.67,1
2007-10-07,2.333,1
2007-10-08,3.249,1
2007-10-09,3.33,1
2007-10-10,2.399,1
2007-10-11,2.055,1
2007-10-12,2.138,1
2007-10-13,2.048,1
2007-10-14,1.423,1
2007-10-15,1.459,1
2007-10-16,0.698,1
2007-10-17,0.067,1
2007-10-18,0.521,1
2007-10-19,1.384,1
2007-10-20,2.56,1
2007-10-21,2.872,1
2007-10-22,1.874,1
2007-10-23,2.65,1
2007-10-24,2.231,1
2007-10-25,3.88,1
2007-10-26,2.531,1
2007-10-27,2.77,1
2007-10-28,2.547,1
2007-10-29,1.993,1
